id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,cast_link,nepos,pct_nepo
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,Michael Gambon,/wiki/Michael_Gambon,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,John Hurt,/wiki/John_Hurt,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,Jason Isaacs,/wiki/Jason_Isaacs,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,Gary Oldman,/wiki/Gary_Oldman,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,Alan Rickman,/wiki/Alan_Rickman,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,Maggie Smith,/wiki/Maggie_Smith,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,David Thewlis,/wiki/David_Thewlis,False,0.13333333333333333
tt1201607,181,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2 (2011),2011,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Yates (dir.), Daniel Radcliffe, Emma Watson",8.1,875465,Julie Walters,/wiki/Julie_Walters,False,0.13333333333333333
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Charlton Heston,/wiki/Charlton_Heston,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Jack Hawkins,/wiki/Jack_Hawkins,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Haya Harareet,/wiki/Haya_Harareet,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Stephen Boyd,/wiki/Stephen_Boyd,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Hugh Griffith,/wiki/Hugh_Griffith,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Martha Scott,/wiki/Martha_Scott,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Cathy O'Donnell,/wiki/Cathy_O%27Donnell,False,
tt0052618,182,Ben-Hur,Ben-Hur (1959),1959,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX128_CR0,12,128,176_AL_.jpg","William Wyler (dir.), Charlton Heston, Jack Hawkins",8.1,240467,Sam Jaffe,/wiki/Sam_Jaffe,False,
tt2267998,183,Gone Girl,Gone Girl (2014),2014,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Fincher (dir.), Ben Affleck, Rosamund Pike",8.1,982946,Ben Affleck,/wiki/Ben_Affleck,False,
tt2267998,183,Gone Girl,Gone Girl (2014),2014,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Fincher (dir.), Ben Affleck, Rosamund Pike",8.1,982946,Rosamund Pike,/wiki/Rosamund_Pike,False,
tt2267998,183,Gone Girl,Gone Girl (2014),2014,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Fincher (dir.), Ben Affleck, Rosamund Pike",8.1,982946,Neil Patrick Harris,/wiki/Neil_Patrick_Harris,False,
tt2267998,183,Gone Girl,Gone Girl (2014),2014,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Fincher (dir.), Ben Affleck, Rosamund Pike",8.1,982946,Tyler Perry,/wiki/Tyler_Perry,False,
tt2267998,183,Gone Girl,Gone Girl (2014),2014,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UX128_CR0,12,128,176_AL_.jpg","David Fincher (dir.), Ben Affleck, Rosamund Pike",8.1,982946,Carrie Coon,/wiki/Carrie_Coon,False,
tt0050986,184,Wild Strawberries,Wild Strawberries (1957),1957,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX128_CR0,12,128,176_AL_.jpg","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",8.1,108297,Victor Sjöström,/wiki/Victor_Sj%C3%B6str%C3%B6m,['https://en.wikipedia.org/wiki/Olof_Adolf_Sj%C3%B6str%C3%B6m'],0.16666666666666666
tt0050986,184,Wild Strawberries,Wild Strawberries (1957),1957,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX128_CR0,12,128,176_AL_.jpg","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",8.1,108297,Bibi Andersson,/wiki/Bibi_Andersson,False,0.16666666666666666
tt0050986,184,Wild Strawberries,Wild Strawberries (1957),1957,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX128_CR0,12,128,176_AL_.jpg","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",8.1,108297,Gunnar Björnstrand,/wiki/Gunnar_Bj%C3%B6rnstrand,False,0.16666666666666666
tt0050986,184,Wild Strawberries,Wild Strawberries (1957),1957,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX128_CR0,12,128,176_AL_.jpg","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",8.1,108297,Ingrid Thulin,/wiki/Ingrid_Thulin,False,0.16666666666666666
tt0050986,184,Wild Strawberries,Wild Strawberries (1957),1957,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX128_CR0,12,128,176_AL_.jpg","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",8.1,108297,Folke Sundquist,/wiki/Folke_Sundquist,False,0.16666666666666666
tt0050986,184,Wild Strawberries,Wild Strawberries (1957),1957,"https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX128_CR0,12,128,176_AL_.jpg","Ingmar Bergman (dir.), Victor Sjöström, Bibi Andersson",8.1,108297,Naima Wifstrand,/wiki/Naima_Wifstrand,False,0.16666666666666666
tt0041959,185,The Third Man,The Third Man (1949),1949,"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Carol Reed (dir.), Orson Welles, Joseph Cotten",8.1,172744,Joseph Cotten,/wiki/Joseph_Cotten,False,
tt0041959,185,The Third Man,The Third Man (1949),1949,"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Carol Reed (dir.), Orson Welles, Joseph Cotten",8.1,172744,Alida Valli,/wiki/Alida_Valli,False,
tt0041959,185,The Third Man,The Third Man (1949),1949,"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Carol Reed (dir.), Orson Welles, Joseph Cotten",8.1,172744,Orson Welles,/wiki/Orson_Welles,False,
tt0041959,185,The Third Man,The Third Man (1949),1949,"https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Carol Reed (dir.), Orson Welles, Joseph Cotten",8.1,172744,Trevor Howard,/wiki/Trevor_Howard,False,
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Jason Schwartzman,/wiki/Jason_Schwartzman,"['https://en.wikipedia.org/wiki/Jack_Schwartzman', 'https://en.wikipedia.org/wiki/Talia_Shire']",0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,J. K. Simmons,/wiki/J._K._Simmons,False,0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Rashida Jones,/wiki/Rashida_Jones,"['https://en.wikipedia.org/wiki/Quincy_Jones', 'https://en.wikipedia.org/wiki/Peggy_Lipton']",0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Will Sasso,/wiki/Will_Sasso,False,0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Neda Margrethe Labba,,False,0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Sergio Pablos,,False,0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Norm Macdonald,/wiki/Norm_Macdonald,False,0.375
tt4729430,187,Klaus,Klaus (2019),2019,"https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX128_CR0,12,128,176_AL_.jpg","Sergio Pablos (dir.), Jason Schwartzman, J.K. Simmons",8.1,155862,Joan Cusack,/wiki/Joan_Cusack,['https://en.wikipedia.org/wiki/Dick_Cusack'],0.375
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Ralph Fiennes,/wiki/Ralph_Fiennes,"['https://en.wikipedia.org/wiki/Mark_Fiennes', 'https://en.wikipedia.org/wiki/Jennifer_Lash']",0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,F. Murray Abraham,/wiki/F._Murray_Abraham,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Mathieu Amalric,/wiki/Mathieu_Amalric,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Adrien Brody,/wiki/Adrien_Brody,"['https://en.wikipedia.org/w/index.php?title=Elliot_Brody&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Sylvia_Plachy']",0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Willem Dafoe,/wiki/Willem_Dafoe,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Jeff Goldblum,/wiki/Jeff_Goldblum,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Harvey Keitel,/wiki/Harvey_Keitel,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Jude Law,/wiki/Jude_Law,['https://en.wikipedia.org/wiki/Peter_Law_(actor)'],0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Bill Murray,/wiki/Bill_Murray,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Edward Norton,/wiki/Edward_Norton,['https://en.wikipedia.org/wiki/James_Rouse'],0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Saoirse Ronan,/wiki/Saoirse_Ronan,['https://en.wikipedia.org/wiki/Paul_Ronan'],0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Jason Schwartzman,/wiki/Jason_Schwartzman,"['https://en.wikipedia.org/wiki/Jack_Schwartzman', 'https://en.wikipedia.org/wiki/Talia_Shire']",0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Léa Seydoux,/wiki/L%C3%A9a_Seydoux,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Tilda Swinton,/wiki/Tilda_Swinton,['https://en.wikipedia.org/wiki/John_Swinton_of_Kimmerghame'],0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Tom Wilkinson,/wiki/Tom_Wilkinson,False,0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Owen Wilson,/wiki/Owen_Wilson,['https://en.wikipedia.org/wiki/Laura_Wilson_(photographer)'],0.47058823529411764
tt2278388,188,The Grand Budapest Hotel,The Grand Budapest Hotel (2014),2014,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UX128_CR0,12,128,176_AL_.jpg","Wes Anderson (dir.), Ralph Fiennes, F. Murray Abraham",8.1,810337,Tony Revolori,/wiki/Tony_Revolori,False,0.47058823529411764
tt0077416,189,The Deer Hunter,The Deer Hunter (1978),1978,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Michael Cimino (dir.), Robert De Niro, Christopher Walken",8.1,340824,Robert De Niro,/wiki/Robert_De_Niro,"['https://en.wikipedia.orgmw-data:TemplateStyles:r1126788409"" rel=""mw-deduplicated-inline-style""/><div class=""plainlist""><ul><li><a href=""/wiki/Robert_De_Niro_Sr.', 'https://en.wikipedia.org/wiki/Virginia_Admiral']",0.4
tt0077416,189,The Deer Hunter,The Deer Hunter (1978),1978,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Michael Cimino (dir.), Robert De Niro, Christopher Walken",8.1,340824,John Cazale,/wiki/John_Cazale,False,0.4
tt0077416,189,The Deer Hunter,The Deer Hunter (1978),1978,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Michael Cimino (dir.), Robert De Niro, Christopher Walken",8.1,340824,John Savage,/wiki/John_Savage_(actor),False,0.4
tt0077416,189,The Deer Hunter,The Deer Hunter (1978),1978,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Michael Cimino (dir.), Robert De Niro, Christopher Walken",8.1,340824,Meryl Streep,/wiki/Meryl_Streep,['https://en.wikipedia.org/wiki/Mary_Wilkinson_Streep'],0.4
tt0077416,189,The Deer Hunter,The Deer Hunter (1978),1978,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX128_CR0,12,128,176_AL_.jpg","Michael Cimino (dir.), Robert De Niro, Christopher Walken",8.1,340824,Christopher Walken,/wiki/Christopher_Walken,False,0.4
