id,rank,title,worldwideLifetimeGross,domesticLifetimeGross,domestic,foreignLifetimeGross,foreign,year,cast,cast_link,nepos,pct_nepo
tt7975244,96,Jumanji: The Next Level,"$801,693,929","$320,314,960",40%,"$481,378,969",60%,2019,Kevin Hart,/wiki/Kevin_Hart,False,0.25
tt7975244,96,Jumanji: The Next Level,"$801,693,929","$320,314,960",40%,"$481,378,969",60%,2019,Karen Gillan,/wiki/Karen_Gillan,False,0.25
tt7975244,96,Jumanji: The Next Level,"$801,693,929","$320,314,960",40%,"$481,378,969",60%,2019,Nick Jonas,/wiki/Nick_Jonas,False,0.25
tt7975244,96,Jumanji: The Next Level,"$801,693,929","$320,314,960",40%,"$481,378,969",60%,2019,Awkwafina,/wiki/Awkwafina,False,0.25
tt7975244,96,Jumanji: The Next Level,"$801,693,929","$320,314,960",40%,"$481,378,969",60%,2019,Danny Glover,/wiki/Danny_Glover,False,0.25
tt7975244,96,Jumanji: The Next Level,"$801,693,929","$320,314,960",40%,"$481,378,969",60%,2019,Danny DeVito,/wiki/Danny_DeVito,False,0.25
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Letitia Wright,/wiki/Letitia_Wright,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Lupita Nyong'o,/wiki/Lupita_Nyong%27o,['https://en.wikipedia.org/wiki/Peter_Anyang%27_Nyong%27o'],0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Danai Gurira,/wiki/Danai_Gurira,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Winston Duke,/wiki/Winston_Duke,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Florence Kasumba,/wiki/Florence_Kasumba,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Dominique Thorne,/wiki/Dominique_Thorne,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Michaela Coel,/wiki/Michaela_Coel,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Tenoch Huerta Mejía,/wiki/Tenoch_Huerta,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Martin Freeman,/wiki/Martin_Freeman,False,0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Julia Louis-Dreyfus,/wiki/Julia_Louis-Dreyfus,['https://en.wikipedia.org/wiki/G%C3%A9rard_Louis-Dreyfus'],0.18181818181818182
tt9114286,97,Black Panther: Wakanda Forever,"$801,155,401","$427,355,401",53.3%,"$373,800,000",46.7%,2022,Angela Bassett,/wiki/Angela_Bassett,False,0.18181818181818182
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Daniel Radcliffe,/wiki/Daniel_Radcliffe,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Rupert Grint,/wiki/Rupert_Grint,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Emma Watson,/wiki/Emma_Watson,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Robbie Coltrane,/wiki/Robbie_Coltrane,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Michael Gambon,/wiki/Michael_Gambon,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Richard Griffiths,/wiki/Richard_Griffiths,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Gary Oldman,/wiki/Gary_Oldman,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Alan Rickman,/wiki/Alan_Rickman,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Fiona Shaw,/wiki/Fiona_Shaw,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Maggie Smith,/wiki/Maggie_Smith,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Timothy Spall,/wiki/Timothy_Spall,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,David Thewlis,/wiki/David_Thewlis,False,0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Emma Thompson,/wiki/Emma_Thompson,"['https://en.wikipedia.org/wiki/Phyllida_Law', 'https://en.wikipedia.org/wiki/Eric_Thompson']",0.07142857142857142
tt0304141,98,Harry Potter and the Prisoner of Azkaban,"$797,660,766","$250,105,651",31.4%,"$547,555,115",68.6%,2004,Julie Walters,/wiki/Julie_Walters,False,0.07142857142857142
tt1790809,99,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Johnny Depp,/wiki/Johnny_Depp,False,0.16666666666666666
tt1790809,99,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Javier Bardem,/wiki/Javier_Bardem,['https://en.wikipedia.org/wiki/Pilar_Bardem'],0.16666666666666666
tt1790809,99,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Geoffrey Rush,/wiki/Geoffrey_Rush,False,0.16666666666666666
tt1790809,99,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Brenton Thwaites,/wiki/Brenton_Thwaites,False,0.16666666666666666
tt1790809,99,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Kaya Scodelario,/wiki/Kaya_Scodelario,False,0.16666666666666666
tt1790809,99,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Kevin McNally,/wiki/Kevin_McNally,False,0.16666666666666666
tt0083866,100,E.T. the Extra-Terrestrial,"$792,910,554","$437,141,279",55.1%,"$355,769,275",44.9%,1982,Dee Wallace,/wiki/Dee_Wallace,False,0.2
tt0083866,100,E.T. the Extra-Terrestrial,"$792,910,554","$437,141,279",55.1%,"$355,769,275",44.9%,1982,Henry Thomas,/wiki/Henry_Thomas,False,0.2
tt0083866,100,E.T. the Extra-Terrestrial,"$792,910,554","$437,141,279",55.1%,"$355,769,275",44.9%,1982,Peter Coyote,/wiki/Peter_Coyote,False,0.2
tt0083866,100,E.T. the Extra-Terrestrial,"$792,910,554","$437,141,279",55.1%,"$355,769,275",44.9%,1982,Robert MacNaughton,/wiki/Robert_MacNaughton,False,0.2
tt0083866,100,E.T. the Extra-Terrestrial,"$792,910,554","$437,141,279",55.1%,"$355,769,275",44.9%,1982,Drew Barrymore,/wiki/Drew_Barrymore,['https://en.wikipedia.org/wiki/John_Drew_Barrymore'],0.2
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Tom Cruise,,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Henry Cavill,/wiki/Henry_Cavill,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Ving Rhames,/wiki/Ving_Rhames,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Simon Pegg,/wiki/Simon_Pegg,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Rebecca Ferguson,/wiki/Rebecca_Ferguson,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Sean Harris,/wiki/Sean_Harris,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Angela Bassett,/wiki/Angela_Bassett,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Michelle Monaghan,/wiki/Michelle_Monaghan,False,
tt4912910,101,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Alec Baldwin,/wiki/Alec_Baldwin,False,
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,John Cusack,/wiki/John_Cusack,['https://en.wikipedia.org/wiki/Dick_Cusack'],0.42857142857142855
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Chiwetel Ejiofor,/wiki/Chiwetel_Ejiofor,False,0.42857142857142855
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Amanda Peet,/wiki/Amanda_Peet,False,0.42857142857142855
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Oliver Platt,/wiki/Oliver_Platt,['https://en.wikipedia.org/wiki/Nicholas_Platt'],0.42857142857142855
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Thandiwe Newton,/wiki/Thandiwe_Newton,False,0.42857142857142855
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Danny Glover,/wiki/Danny_Glover,False,0.42857142857142855
tt1190080,102,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Woody Harrelson,/wiki/Woody_Harrelson,['https://en.wikipedia.org/wiki/Charles_Harrelson'],0.42857142857142855
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Harrison Ford,/wiki/Harrison_Ford,False,
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Cate Blanchett,/wiki/Cate_Blanchett,False,
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Karen Allen,/wiki/Karen_Allen,False,
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Ray Winstone,/wiki/Ray_Winstone,False,
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,John Hurt,/wiki/John_Hurt,False,
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Jim Broadbent,/wiki/Jim_Broadbent,False,
tt0367882,103,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Shia LaBeouf,/wiki/Shia_LaBeouf,False,
tt0316654,104,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Tobey Maguire,/wiki/Tobey_Maguire,False,
tt0316654,104,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Kirsten Dunst,/wiki/Kirsten_Dunst,False,
tt0316654,104,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,James Franco,/wiki/James_Franco,False,
tt0316654,104,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Alfred Molina,/wiki/Alfred_Molina,False,
tt0316654,104,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Rosemary Harris,/wiki/Rosemary_Harris,False,
tt0316654,104,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Donna Murphy,/wiki/Donna_Murphy,False,
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Vin Diesel,,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Paul Walker,/wiki/Paul_Walker,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Dwayne Johnson,/wiki/Dwayne_Johnson,['https://en.wikipedia.org/wiki/Rocky_Johnson'],0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Michelle Rodriguez,/wiki/Michelle_Rodriguez,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Jordana Brewster,/wiki/Jordana_Brewster,['https://en.wikipedia.org/wiki/Maria_Jo%C3%A3o_(model)'],0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Tyrese Gibson,/wiki/Tyrese_Gibson,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,"Chris ""Ludacris"" Bridges",/wiki/Ludacris,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Sung Kang,/wiki/Sung_Kang,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Luke Evans,/wiki/Luke_Evans,False,0.2
tt1905041,105,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Gina Carano,/wiki/Gina_Carano,False,0.2
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Ryan Reynolds,,['https://en.wikipedia.org/wiki/Chester_Reynolds'],0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Josh Brolin,/wiki/Josh_Brolin,['https://en.wikipedia.org/wiki/James_Brolin'],0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Morena Baccarin,/wiki/Morena_Baccarin,['https://en.wikipedia.org/wiki/Vera_Setta'],0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Julian Dennison,/wiki/Julian_Dennison,False,0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Zazie Beetz,/wiki/Zazie_Beetz,False,0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,T.J. Miller,/wiki/T.J._Miller,False,0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Brianna Hildebrand,/wiki/Brianna_Hildebrand,False,0.375
tt5463162,106,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Jack Kesy,/wiki/Jack_Kesy,False,0.375
tt1431045,107,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Ryan Reynolds,,['https://en.wikipedia.org/wiki/Chester_Reynolds'],0.3333333333333333
tt1431045,107,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Morena Baccarin,/wiki/Morena_Baccarin,['https://en.wikipedia.org/wiki/Vera_Setta'],0.3333333333333333
tt1431045,107,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Ed Skrein,/wiki/Ed_Skrein,False,0.3333333333333333
tt1431045,107,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,T.J. Miller,/wiki/T.J._Miller,False,0.3333333333333333
tt1431045,107,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Gina Carano,/wiki/Gina_Carano,False,0.3333333333333333
tt1431045,107,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Brianna Hildebrand,/wiki/Brianna_Hildebrand,False,0.3333333333333333
tt0076759,108,Star Wars: Episode IV - A New Hope,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Mark Hamill,/wiki/Mark_Hamill,False,0.2
tt0076759,108,Star Wars: Episode IV - A New Hope,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Harrison Ford,/wiki/Harrison_Ford,False,0.2
tt0076759,108,Star Wars: Episode IV - A New Hope,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Carrie Fisher,/wiki/Carrie_Fisher,"['https://en.wikipedia.org/wiki/Eddie_Fisher_(singer)', 'https://en.wikipedia.org/wiki/Debbie_Reynolds']",0.2
tt0076759,108,Star Wars: Episode IV - A New Hope,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Peter Cushing,/wiki/Peter_Cushing,False,0.2
tt0076759,108,Star Wars: Episode IV - A New Hope,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Alec Guinness,/wiki/Alec_Guinness,False,0.2
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Daniel Craig,/wiki/Daniel_Craig,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Rami Malek,/wiki/Rami_Malek,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Léa Seydoux,/wiki/L%C3%A9a_Seydoux,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Ana de Armas,/wiki/Ana_de_Armas,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Lashana Lynch,/wiki/Lashana_Lynch,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Ben Whishaw,/wiki/Ben_Whishaw,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Naomie Harris,/wiki/Naomie_Harris,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Jeffrey Wright,/wiki/Jeffrey_Wright,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Christoph Waltz,/wiki/Christoph_Waltz,False,0.1
tt2382320,109,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Ralph Fiennes,/wiki/Ralph_Fiennes,"['https://en.wikipedia.org/wiki/Mark_Fiennes', 'https://en.wikipedia.org/wiki/Jennifer_Lash']",0.1
tt0816692,110,Interstellar,"$773,867,216","$188,020,017",24.3%,"$585,847,199",75.7%,2014,Matthew McConaughey,/wiki/Matthew_McConaughey,False,
tt0816692,110,Interstellar,"$773,867,216","$188,020,017",24.3%,"$585,847,199",75.7%,2014,Anne Hathaway,/wiki/Anne_Hathaway,False,
tt0816692,110,Interstellar,"$773,867,216","$188,020,017",24.3%,"$585,847,199",75.7%,2014,Jessica Chastain,/wiki/Jessica_Chastain,False,
tt0816692,110,Interstellar,"$773,867,216","$188,020,017",24.3%,"$585,847,199",75.7%,2014,Bill Irwin,/wiki/Bill_Irwin,False,
tt0816692,110,Interstellar,"$773,867,216","$188,020,017",24.3%,"$585,847,199",75.7%,2014,Ellen Burstyn,/wiki/Ellen_Burstyn,False,
tt0816692,110,Interstellar,"$773,867,216","$188,020,017",24.3%,"$585,847,199",75.7%,2014,Michael Caine,/wiki/Michael_Caine,False,
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Chris Pratt,/wiki/Chris_Pratt,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Zoe Saldaña,/wiki/Zoe_Salda%C3%B1a,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Dave Bautista,/wiki/Dave_Bautista,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Vin Diesel,/wiki/Vin_Diesel,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Bradley Cooper,/wiki/Bradley_Cooper,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Lee Pace,/wiki/Lee_Pace,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Michael Rooker,/wiki/Michael_Rooker,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Karen Gillan,/wiki/Karen_Gillan,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Djimon Hounsou,/wiki/Djimon_Hounsou,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,John C. Reilly,/wiki/John_C._Reilly,False,0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Glenn Close,/wiki/Glenn_Close,['https://en.wikipedia.org/wiki/William_Close'],0.08333333333333333
tt2015381,111,Guardians of the Galaxy,"$773,350,147","$333,718,600",43.2%,"$439,631,547",56.8%,2014,Benicio del Toro,/wiki/Benicio_del_Toro,False,0.08333333333333333
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Robert Pattinson,/wiki/Robert_Pattinson,False,0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Zoë Kravitz,/wiki/Zo%C3%AB_Kravitz,"['https://en.wikipedia.org/wiki/Lenny_Kravitz', 'https://en.wikipedia.org/wiki/Lisa_Bonet']",0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Paul Dano,/wiki/Paul_Dano,False,0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Jeffrey Wright,/wiki/Jeffrey_Wright,False,0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,John Turturro,/wiki/John_Turturro,False,0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Peter Sarsgaard,/wiki/Peter_Sarsgaard,False,0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Andy Serkis,/wiki/Andy_Serkis,False,0.25
tt1877830,112,The Batman,"$770,836,163","$369,345,583",47.9%,"$401,490,580",52.1%,2022,Colin Farrell,/wiki/Colin_Farrell,"['https://en.wikipedia.org/wiki/Tommy_Farrell_(footballer,_born_1937)']",0.25
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Chris Hemsworth,/wiki/Chris_Hemsworth,['https://en.wikipedia.org/wiki/Joanne_van_Os'],0.42857142857142855
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Christian Bale,/wiki/Christian_Bale,['https://en.wikipedia.org/wiki/David_Bale'],0.42857142857142855
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Tessa Thompson,/wiki/Tessa_Thompson,False,0.42857142857142855
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Jaimie Alexander,/wiki/Jaimie_Alexander,False,0.42857142857142855
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Taika Waititi,,False,0.42857142857142855
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Russell Crowe,/wiki/Russell_Crowe,['https://en.wikipedia.org/wiki/Dave_Crowe'],0.42857142857142855
tt10648342,113,Thor: Love and Thunder,"$760,928,081","$343,256,830",45.1%,"$417,671,251",54.9%,2022,Natalie Portman,/wiki/Natalie_Portman,False,0.42857142857142855
tt6806448,114,Fast & Furious Presents: Hobbs & Shaw,"$760,732,926","$173,956,935",22.9%,"$586,775,991",77.1%,2019,Dwayne Johnson,,['https://en.wikipedia.org/wiki/Rocky_Johnson'],0.5
tt6806448,114,Fast & Furious Presents: Hobbs & Shaw,"$760,732,926","$173,956,935",22.9%,"$586,775,991",77.1%,2019,Jason Statham,,False,0.5
tt6806448,114,Fast & Furious Presents: Hobbs & Shaw,"$760,732,926","$173,956,935",22.9%,"$586,775,991",77.1%,2019,Idris Elba,/wiki/Idris_Elba,False,0.5
tt6806448,114,Fast & Furious Presents: Hobbs & Shaw,"$760,732,926","$173,956,935",22.9%,"$586,775,991",77.1%,2019,Vanessa Kirby,/wiki/Vanessa_Kirby,['https://en.wikipedia.org/wiki/Roger_Kirby'],0.5
tt6806448,114,Fast & Furious Presents: Hobbs & Shaw,"$760,732,926","$173,956,935",22.9%,"$586,775,991",77.1%,2019,Cliff Curtis,/wiki/Cliff_Curtis,['https://en.wikipedia.org/wiki/Toby_Curtis'],0.5
tt6806448,114,Fast & Furious Presents: Hobbs & Shaw,"$760,732,926","$173,956,935",22.9%,"$586,775,991",77.1%,2019,Helen Mirren,/wiki/Helen_Mirren,False,0.5
tt0382625,115,The Da Vinci Code,"$760,006,945","$217,536,138",28.6%,"$542,470,807",71.4%,2006,Tom Hanks,/wiki/Tom_Hanks,False,0.14285714285714285
tt0382625,115,The Da Vinci Code,"$760,006,945","$217,536,138",28.6%,"$542,470,807",71.4%,2006,Audrey Tautou,/wiki/Audrey_Tautou,False,0.14285714285714285
