,id,rank,title,fullTitle,year,image,crew,imDbRating,imDbRatingCount,cast,nepos,pct_nepo
25,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Steven Michael Quezada,False,5.555555555555555
26,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Jonathan Banks,False,5.555555555555555
27,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Giancarlo Esposito,False,5.555555555555555
28,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Charles Baker,False,5.555555555555555
29,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Jesse Plemons,False,5.555555555555555
30,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Christopher Cousins,False,5.555555555555555
31,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Laura Fraser,False,5.555555555555555
32,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Matt Jones,False,5.555555555555555
33,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Michael Shamus Wiles,False,5.555555555555555
34,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Lavell Crawford,False,5.555555555555555
35,tt0903747,2,Breaking Bad,Breaking Bad (2008),2008,"https://m.media-amazon.com/images/M/MV5BODFhZjAwNjEtZDFjNi00ZTEyLThkNzUtMjZmOWM2YjQwODFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX128_CR0,12,128,176_AL_.jpg","Bryan Cranston, Aaron Paul",9.4,1782428,Ray Campbell,False,5.555555555555555
36,tt0795176,3,Planet Earth,Planet Earth (2006),2006,"https://m.media-amazon.com/images/M/MV5BMzMyYjg0MGMtMTlkMy00OGFiLWFiNTYtYmFmZWNmMDFlMzkwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_UX128_CR0,12,128,176_AL_.jpg","Sigourney Weaver, David Attenborough",9.4,205397,Sigourney Weaver,"['https://en.wikipedia.org/wiki/Pat_Weaver', 'https://en.wikipedia.org/wiki/Elizabeth_Inglis']",11.11111111111111
