,title,cast,nepos,pct_nepo
850,Under the Banner of Heaven,Wyatt Russell,"['https://en.wikipedia.org/wiki/Kurt_Russell', 'https://en.wikipedia.org/wiki/Goldie_Hawn']",22.22222222222222
851,Under the Banner of Heaven,Billy Howle,True,22.22222222222222
852,Under the Banner of Heaven,Chloe Pirrie,True,22.22222222222222
853,Under the Banner of Heaven,Seth Numrich,True,22.22222222222222
854,Under the Banner of Heaven,Adelaide Clemens,True,22.22222222222222
855,Under the Banner of Heaven,Rory Culkin,['https://en.wikipedia.org/wiki/Kit_Culkin'],22.22222222222222
856,Under the Banner of Heaven,Gil Birmingham,True,22.22222222222222
857,Under the Banner of Heaven,Megan Leitch,True,22.22222222222222
858,Under the Banner of Heaven,Taylor St. Pierre,True,22.22222222222222
859,Under the Banner of Heaven,Christopher Heyerdahl,['https://en.wikipedia.org/wiki/Thor_Heyerdahl'],22.22222222222222
860,Under the Banner of Heaven,Rohan Mead,True,22.22222222222222
861,Under the Banner of Heaven,Britt Irvin,True,22.22222222222222
862,Under the Banner of Heaven,Sandra Seacat,True,22.22222222222222
863,Under the Banner of Heaven,Andrew Burnap,True,22.22222222222222
864,Modern Family,Ed O'Neill,True,27.77777777777778
865,Modern Family,Sofía Vergara,['https://en.wikipedia.org/wiki/Sandra_Vergara'],27.77777777777778
866,Modern Family,Julie Bowen,['https://en.wikipedia.org/wiki/Annie_Luetkemeyer'],27.77777777777778
867,Modern Family,Ty Burrell,True,27.77777777777778
868,Modern Family,Jesse Tyler Ferguson,True,27.77777777777778
869,Modern Family,Eric Stonestreet,True,27.77777777777778
870,Modern Family,Rico Rodriguez,True,27.77777777777778
871,Modern Family,Sarah Hyland,True,27.77777777777778
872,Modern Family,Nolan Gould,['https://en.wikipedia.org/wiki/Aidan_Gould'],27.77777777777778
873,Modern Family,Ariel Winter,"['https://en.wikipedia.org/wiki/Shanelle_Workman', 'https://en.wikipedia.org/wiki/Jimmy_Workman']",27.77777777777778
874,Modern Family,Aubrey Anderson-Emmons,['https://en.wikipedia.org/wiki/Amy_Anderson_(comedian)'],27.77777777777778
875,Modern Family,Jeremy Maguire,True,27.77777777777778
876,Modern Family,Reid Ewing,True,27.77777777777778
877,Modern Family,Beatrice the Dog,True,27.77777777777778
878,Modern Family,Pierce Wallace,True,27.77777777777778
879,Modern Family,Adam Devine,True,27.77777777777778
880,Modern Family,Fred Willard,True,27.77777777777778
881,Modern Family,Dana Powell,True,27.77777777777778
882,The Flash,Grant Gustin,True,11.11111111111111
883,The Flash,Candice Patton,True,11.11111111111111
884,The Flash,Danielle Panabaker,['https://en.wikipedia.org/wiki/Kay_Panabaker'],11.11111111111111
885,The Flash,Carlos Valdes,True,11.11111111111111
886,The Flash,Jesse L. Martin,True,11.11111111111111
887,The Flash,Tom Cavanagh,True,11.11111111111111
888,The Flash,Danielle Nicolet,True,11.11111111111111
889,The Flash,Hartley Sawyer,True,11.11111111111111
890,The Flash,Kayla Compton,True,11.11111111111111
891,The Flash,Keiynan Lonsdale,True,11.11111111111111
892,The Flash,Patrick Sabongui,True,11.11111111111111
893,The Flash,Brandon McKnight,True,11.11111111111111
894,The Flash,Jessica Parker Kennedy,True,11.11111111111111
895,The Flash,Rick Cosnett,['https://en.wikipedia.org/wiki/Hugh_Grant'],11.11111111111111
896,The Flash,Michelle Harrison,True,11.11111111111111
897,The Flash,John Wesley Shipp,True,11.11111111111111
898,The Flash,Victoria Park,True,11.11111111111111
899,The Flash,Violett Beane,True,11.11111111111111
900,Law & Order: Special Victims Unit,Mariska Hargitay,"['https://en.wikipedia.org/wiki/Mickey_Hargitay', 'https://en.wikipedia.org/wiki/Jayne_Mansfield']",5.555555555555555
901,Law & Order: Special Victims Unit,Christopher Meloni,True,5.555555555555555
902,Law & Order: Special Victims Unit,Ice-T,True,5.555555555555555
903,Law & Order: Special Victims Unit,Dann Florek,True,5.555555555555555
904,Law & Order: Special Victims Unit,Richard Belzer,True,5.555555555555555
905,Law & Order: Special Victims Unit,Kelli Giddish,True,5.555555555555555
906,Law & Order: Special Victims Unit,BD Wong,True,5.555555555555555
907,Law & Order: Special Victims Unit,Tamara Tunie,True,5.555555555555555
908,Law & Order: Special Victims Unit,Peter Scanavino,True,5.555555555555555
909,Law & Order: Special Victims Unit,Raúl Esparza,True,5.555555555555555
910,Law & Order: Special Victims Unit,Diane Neal,True,5.555555555555555
911,Law & Order: Special Victims Unit,Stephanie March,True,5.555555555555555
912,Law & Order: Special Victims Unit,Danny Pino,True,5.555555555555555
913,Law & Order: Special Victims Unit,Mike Doyle,True,5.555555555555555
914,Law & Order: Special Victims Unit,Joel de la Fuente,True,5.555555555555555
915,Law & Order: Special Victims Unit,Joanna Merlin,True,5.555555555555555
916,Law & Order: Special Victims Unit,Caren Browning,True,5.555555555555555
917,Law & Order: Special Victims Unit,Lynn Marocola,True,5.555555555555555
918,Moonhaven,Joe Manganiello,True,
919,Moonhaven,Ayelet Zurer,True,
920,Moonhaven,Dominic Monaghan,True,
921,Moonhaven,Kadeem Hardison,True,
922,Moonhaven,Emma McDonald,True,
923,Moonhaven,Amara Karan,True,
924,Moonhaven,Yazzmin Newell,True,
925,Moonhaven,Chloe Harris,True,
926,Moonhaven,Nina Barker-Francis,True,
927,Moonhaven,Hoji Fortuna,True,
928,Moonhaven,Charis Agbonlahor,True,
929,Moonhaven,Elaine Tan,True,
930,Moonhaven,Josh Tedeku,True,
931,Moonhaven,Éva Magyar,True,
932,Moonhaven,Ellen Costa,True,
933,Moonhaven,Michelle Lehane,True,
934,Moonhaven,Gavan O'Connor-Duffy,True,
935,Moonhaven,Arthur Lee,True,
936,The Big Bang Theory,Johnny Galecki,True,5.555555555555555
937,The Big Bang Theory,Jim Parsons,True,5.555555555555555
938,The Big Bang Theory,Kaley Cuoco,True,5.555555555555555
939,The Big Bang Theory,Simon Helberg,['https://en.wikipedia.org/wiki/Sandy_Helberg'],5.555555555555555
940,The Big Bang Theory,Kunal Nayyar,True,5.555555555555555
941,The Big Bang Theory,Melissa Rauch,True,5.555555555555555
942,The Big Bang Theory,Mayim Bialik,True,5.555555555555555
943,The Big Bang Theory,Kevin Sussman,True,5.555555555555555
944,The Big Bang Theory,Carol Ann Susi,True,5.555555555555555
945,The Big Bang Theory,John Ross Bowie,True,5.555555555555555
946,The Big Bang Theory,Laura Spencer,True,5.555555555555555
947,The Big Bang Theory,Wil Wheaton,True,5.555555555555555
948,The Big Bang Theory,Brian George,True,5.555555555555555
949,The Big Bang Theory,Christine Baranski,True,5.555555555555555
950,The Big Bang Theory,Brian Posehn,True,5.555555555555555
951,The Big Bang Theory,Laurie Metcalf,True,5.555555555555555
952,The Big Bang Theory,Joshua Malina,True,5.555555555555555
953,The Big Bang Theory,Ian Scott Rudolph,True,5.555555555555555
954,Criminal Minds,Matthew Gray Gubler,True,5.555555555555555
955,Criminal Minds,Kirsten Vangsness,True,5.555555555555555
956,Criminal Minds,A.J. Cook,True,5.555555555555555
957,Criminal Minds,Joe Mantegna,True,5.555555555555555
958,Criminal Minds,Thomas Gibson,True,5.555555555555555
959,Criminal Minds,Shemar Moore,True,5.555555555555555
960,Criminal Minds,Paget Brewster,True,5.555555555555555
961,Criminal Minds,Aisha Tyler,True,5.555555555555555
962,Criminal Minds,Adam Rodriguez,True,5.555555555555555
963,Criminal Minds,Daniel Henney,True,5.555555555555555
964,Criminal Minds,Jeanne Tripplehorn,True,5.555555555555555
965,Criminal Minds,Mandy Patinkin,True,5.555555555555555
966,Criminal Minds,Lola Glaudini,['https://en.wikipedia.org/wiki/Robert_Glaudini'],5.555555555555555
967,Criminal Minds,Jayne Atkinson,True,5.555555555555555
968,Criminal Minds,Jennifer Love Hewitt,True,5.555555555555555
969,Criminal Minds,Nicholas Brendon,True,5.555555555555555
970,Criminal Minds,Cade Owens,True,5.555555555555555
971,Criminal Minds,Brian Appel,True,5.555555555555555
972,Euphoria,Zendaya,True,11.11111111111111
973,Euphoria,Hunter Schafer,True,11.11111111111111
974,Euphoria,Angus Cloud,True,11.11111111111111
975,Euphoria,Jacob Elordi,True,11.11111111111111
976,Euphoria,Maude Apatow,"['https://en.wikipedia.org/wiki/Judd_Apatow', 'https://en.wikipedia.org/wiki/Leslie_Mann']",11.11111111111111
977,Euphoria,Alexa Demie,True,11.11111111111111
978,Euphoria,Barbie Ferreira,True,11.11111111111111
979,Euphoria,Sydney Sweeney,True,11.11111111111111
980,Euphoria,Javon 'Wanna' Walton,True,11.11111111111111
981,Euphoria,Nika King,True,11.11111111111111
982,Euphoria,Eric Dane,True,11.11111111111111
983,Euphoria,Storm Reid,True,11.11111111111111
984,Euphoria,Austin Abrams,True,11.11111111111111
985,Euphoria,Alanna Ubach,True,11.11111111111111
986,Euphoria,Algee Smith,True,11.11111111111111
987,Euphoria,Paula Marshall,['https://en.wikipedia.org/wiki/Bob_Marshall_(Virginia_politician)'],11.11111111111111
988,Euphoria,John Ales,True,11.11111111111111
989,Euphoria,Tyler Chase,True,11.11111111111111
990,Seinfeld,Jerry Seinfeld,True,11.11111111111111
991,Seinfeld,Julia Louis-Dreyfus,['https://en.wikipedia.org/wiki/G%C3%A9rard_Louis-Dreyfus'],11.11111111111111
992,Seinfeld,Michael Richards,True,11.11111111111111
993,Seinfeld,Jason Alexander,True,11.11111111111111
994,Seinfeld,Ruth Cohen,True,11.11111111111111
995,Seinfeld,Wayne Knight,True,11.11111111111111
996,Seinfeld,Norman Brenner,True,11.11111111111111
997,Seinfeld,Heidi Swedberg,True,11.11111111111111
998,Seinfeld,Estelle Harris,True,11.11111111111111
999,Seinfeld,Jerry Stiller,True,11.11111111111111
1000,Seinfeld,Liz Sheridan,['https://en.wikipedia.org/wiki/Frank_Sheridan_(pianist)'],11.11111111111111
1001,Seinfeld,John O'Hurley,True,11.11111111111111
1002,Seinfeld,Barney Martin,True,11.11111111111111
1003,Seinfeld,Len Lesser,True,11.11111111111111
1004,Seinfeld,Deck McKenzie,True,11.11111111111111
1005,Seinfeld,Richard Herd,True,11.11111111111111
1006,Seinfeld,Peggy Lane,True,11.11111111111111
1007,Seinfeld,Richard Fancy,True,11.11111111111111
1008,Monster High: The Movie,Ceci Balagot,True,
1009,Monster High: The Movie,Steve Valentine,True,
1010,Monster High: The Movie,Jy Prishkulnik,True,
1011,Monster High: The Movie,Lina Lecompte,True,
1012,Monster High: The Movie,Kyle Selig,True,
1013,Monster High: The Movie,Lilah Fitzgerald,True,
1014,Monster High: The Movie,Miia Harris,True,
1015,Monster High: The Movie,Case Walker,True,
1016,Monster High: The Movie,Nayah Damasen,True,
1017,Monster High: The Movie,Marci T. House,True,
1018,Monster High: The Movie,Justin Derickson,True,
1019,Monster High: The Movie,Mila Jones,True,
1020,Monster High: The Movie,Nasiv Sall,True,
1021,Monster High: The Movie,Connor Wong,True,
1022,Monster High: The Movie,Allison Klause,True,
1023,Monster High: The Movie,Autumn Thom,True,
1024,Monster High: The Movie,Scotch Ellis Loring,True,
1025,Monster High: The Movie,Abbygale Chung,True,
1026,Vikings,Katheryn Winnick,True,22.22222222222222
1027,Vikings,Gustaf Skarsgård,['https://en.wikipedia.org/wiki/Stellan_Skarsg%C3%A5rd'],22.22222222222222
1028,Vikings,Alexander Ludwig,True,22.22222222222222
1029,Vikings,Georgia Hirst,['https://en.wikipedia.org/wiki/Michael_Hirst_(writer)'],22.22222222222222
1030,Vikings,Alex Høgh Andersen,True,22.22222222222222
1031,Vikings,Jordan Patrick Smith,True,22.22222222222222
1032,Vikings,Marco Ilsø,True,22.22222222222222
1033,Vikings,Peter Franzén,True,22.22222222222222
1034,Vikings,Travis Fimmel,True,22.22222222222222
1035,Vikings,Clive Standen,True,22.22222222222222
1036,Vikings,John Kavanagh,True,22.22222222222222
1037,Vikings,Jennie Jacques,True,22.22222222222222
1038,Vikings,Maude Hirst,['https://en.wikipedia.org/wiki/Michael_Hirst_(writer)'],22.22222222222222
1039,Vikings,Moe Dunford,True,22.22222222222222
1040,Vikings,Alyssa Sutherland,True,22.22222222222222
1041,Vikings,Linus Roache,"['https://en.wikipedia.org/wiki/William_Roache', 'https://en.wikipedia.org/wiki/Anna_Cropper']",22.22222222222222
1042,Vikings,George Blagden,True,22.22222222222222
1043,Vikings,Adam Copeland,True,22.22222222222222
1044,Doctor Who,Jodie Whittaker,True,16.666666666666664
1045,Doctor Who,Peter Capaldi,['https://en.wikipedia.org/wiki/Lewis_Capaldi'],16.666666666666664
1046,Doctor Who,Pearl Mackie,True,16.666666666666664
1047,Doctor Who,Matt Smith,True,16.666666666666664
1048,Doctor Who,David Tennant,['https://en.wikipedia.org/wiki/Sandy_McDonald'],16.666666666666664
1049,Doctor Who,Nicholas Briggs,True,16.666666666666664
1050,Doctor Who,Jon Davey,True,16.666666666666664
1051,Doctor Who,Jenna Coleman,True,16.666666666666664
1052,Doctor Who,Paul Kasey,True,16.666666666666664
1053,Doctor Who,Karen Gillan,['https://en.wikipedia.org/wiki/Caitlin_Blackwood'],16.666666666666664
1054,Doctor Who,Billie Piper,True,16.666666666666664
1055,Doctor Who,Mandip Gill,True,16.666666666666664
1056,Doctor Who,Simon Carew,True,16.666666666666664
1057,Doctor Who,Arthur Darvill,True,16.666666666666664
1058,Doctor Who,Bradley Walsh,True,16.666666666666664
1059,Doctor Who,Tosin Cole,True,16.666666666666664
1060,Doctor Who,Ruari Mears,True,16.666666666666664
1061,Doctor Who,Barnaby Edwards,True,16.666666666666664
1062,The Blacklist,James Spader,True,5.555555555555555
1063,The Blacklist,Megan Boone,"['https://en.wikipedia.org/wiki/H._Gary_Morse', 'https://en.wikipedia.org/wiki/Harold_Schwartz']",5.555555555555555
1064,The Blacklist,Diego Klattenhoff,True,5.555555555555555
1065,The Blacklist,Ryan Eggold,True,5.555555555555555
1066,The Blacklist,Harry Lennix,True,5.555555555555555
1067,The Blacklist,Hisham Tawfiq,True,5.555555555555555
1068,The Blacklist,Amir Arison,True,5.555555555555555
1069,The Blacklist,Mozhan Marnò,True,5.555555555555555
1070,The Blacklist,Laura Sohn,True,5.555555555555555
1071,The Blacklist,Susan Blommaert,True,5.555555555555555
1072,The Blacklist,Baz,True,5.555555555555555
1073,The Blacklist,Teddy Coluca,True,5.555555555555555
1074,The Blacklist,Deirdre Lovejoy,True,5.555555555555555
1075,The Blacklist,Genson Blimline,True,5.555555555555555
1076,The Blacklist,Parminder Nagra,True,5.555555555555555
1077,The Blacklist,Jonathan Holtzman,True,5.555555555555555
1078,The Blacklist,Diany Rodriguez,True,5.555555555555555
1079,The Blacklist,Emily Kell,True,5.555555555555555
1080,The Wire,Dominic West,True,5.555555555555555
1081,The Wire,Lance Reddick,True,5.555555555555555
1082,The Wire,Sonja Sohn,True,5.555555555555555
1083,The Wire,Wendell Pierce,True,5.555555555555555
1084,The Wire,John Doman,True,5.555555555555555
1085,The Wire,Deirdre Lovejoy,True,5.555555555555555
1086,The Wire,Seth Gilliam,True,5.555555555555555
1087,The Wire,Domenick Lombardozzi,True,5.555555555555555
1088,The Wire,Clarke Peters,True,5.555555555555555
1089,The Wire,Andre Royo,True,5.555555555555555
1090,The Wire,Michael Kenneth Williams,True,5.555555555555555
1091,The Wire,Jim True-Frost,True,5.555555555555555
1092,The Wire,Frankie Faison,True,5.555555555555555
1093,The Wire,Corey Parker Robinson,True,5.555555555555555
1094,The Wire,Delaney Williams,True,5.555555555555555
1095,The Wire,J.D. Williams,True,5.555555555555555
1096,The Wire,Wood Harris,['https://en.wikipedia.org/wiki/Steve_Harris_(actor)'],5.555555555555555
1097,The Wire,Idris Elba,True,5.555555555555555
1098,Moon Knight,Oscar Isaac,['https://en.wikipedia.org/wiki/Nicole_Hernandez_Hammer'],5.555555555555555
1099,Moon Knight,Ethan Hawke,True,5.555555555555555
1100,Moon Knight,May Calamawy,True,5.555555555555555
1101,Moon Knight,Michael Benjamin Hernandez,True,5.555555555555555
1102,Moon Knight,F. Murray Abraham,True,5.555555555555555
1103,Moon Knight,Ann Akinjirin,True,5.555555555555555
1104,Moon Knight,Karim El Hakim,True,5.555555555555555
1105,Moon Knight,David Ganly,True,5.555555555555555
1106,Moon Knight,Antonia Salib,True,5.555555555555555
1107,Moon Knight,Khalid Abdalla,True,5.555555555555555
1108,Moon Knight,Shaun Scott,True,5.555555555555555
1109,Moon Knight,Lucy Thackeray,True,5.555555555555555
1110,Moon Knight,Díana Bermudez,True,5.555555555555555
1111,Moon Knight,Alexander Cobb,True,5.555555555555555
1112,Moon Knight,Declan Hannigan,True,5.555555555555555
1113,Moon Knight,Hayley Konadu,True,5.555555555555555
1114,Moon Knight,Loic Mabanza,True,5.555555555555555
1115,Moon Knight,Nagisa Morimoto,True,5.555555555555555
1116,Outlander,Caitríona Balfe,True,5.555555555555555
1117,Outlander,Sam Heughan,True,5.555555555555555
1118,Outlander,Sophie Skelton,True,5.555555555555555
1119,Outlander,Richard Rankin,['https://en.wikipedia.orghttps://www.imdb.com/name/nm3100695/'],5.555555555555555
1120,Outlander,Duncan Lacroix,True,5.555555555555555
1121,Outlander,John Bell,True,5.555555555555555
1122,Outlander,César Domboy,True,5.555555555555555
1123,Outlander,Lauren Lyle,True,5.555555555555555
1124,Outlander,Tobias Menzies,True,5.555555555555555
1125,Outlander,Caitlin O'Ryan,True,5.555555555555555
1126,Outlander,Graham McTavish,True,5.555555555555555
1127,Outlander,Grant O'Rourke,True,5.555555555555555
1128,Outlander,Stephen Walters,True,5.555555555555555
1129,Outlander,Paul Gorman,True,5.555555555555555
1130,Outlander,Paul Donnelly,True,5.555555555555555
1131,Outlander,David Berry,True,5.555555555555555
1132,Outlander,Ed Speleers,True,5.555555555555555
1133,Outlander,Romann Berrux,True,5.555555555555555
1134,The Handmaid's Tale,Elisabeth Moss,True,27.77777777777778
1135,The Handmaid's Tale,Yvonne Strahovski,True,27.77777777777778
1136,The Handmaid's Tale,Joseph Fiennes,"['https://en.wikipedia.org/wiki/Mark_Fiennes', 'https://en.wikipedia.org/wiki/Jennifer_Lash']",27.77777777777778
1137,The Handmaid's Tale,Ann Dowd,True,27.77777777777778
1138,The Handmaid's Tale,Madeline Brewer,True,27.77777777777778
1139,The Handmaid's Tale,Amanda Brugel,True,27.77777777777778
1140,The Handmaid's Tale,Max Minghella,['https://en.wikipedia.org/wiki/Anthony_Minghella'],27.77777777777778
1141,The Handmaid's Tale,O-T Fagbenle,"['https://en.wikipedia.org/wiki/Temi_Fagbenle', 'https://en.wikipedia.org/wiki/Luti_Fagbenle', 'https://en.wikipedia.org/wiki/Daps_(director)']",27.77777777777778
1142,The Handmaid's Tale,Samira Wiley,['https://en.wikipedia.org/wiki/Asante_Blackk'],27.77777777777778
1143,The Handmaid's Tale,Nina Kiri,True,27.77777777777778
1144,The Handmaid's Tale,Bahia Watson,True,27.77777777777778
1145,The Handmaid's Tale,Alexis Bledel,True,27.77777777777778
1146,The Handmaid's Tale,Bradley Whitford,True,27.77777777777778
1147,The Handmaid's Tale,Stephen Kunken,True,27.77777777777778
1148,The Handmaid's Tale,Ever Carradine,['https://en.wikipedia.org/wiki/Robert_Carradine'],27.77777777777778
1149,The Handmaid's Tale,Sam Jaeger,True,27.77777777777778
1150,The Handmaid's Tale,Jenessa Grant,True,27.77777777777778
1151,The Handmaid's Tale,Cyndy Day,True,27.77777777777778
1152,The Last Kingdom,Alexander Dreymon,True,
1153,The Last Kingdom,Eliza Butterworth,True,
1154,The Last Kingdom,Arnas Fedaravicius,True,
1155,The Last Kingdom,Mark Rowley,True,
1156,The Last Kingdom,Emily Cox,True,
1157,The Last Kingdom,James Northcote,True,
1158,The Last Kingdom,Millie Brady,True,
1159,The Last Kingdom,Timothy Innes,True,
1160,The Last Kingdom,Cavan Clerkin,True,
1161,The Last Kingdom,Ian Hart,True,
1162,The Last Kingdom,Ewan Mitchell,True,
1163,The Last Kingdom,David Dawson,True,
1164,The Last Kingdom,Adrian Schiller,True,
1165,The Last Kingdom,Harry McEntire,True,
1166,The Last Kingdom,Jeppe Beck Laursen,True,
1167,The Last Kingdom,Adrian Bouchet,True,
1168,The Last Kingdom,Toby Regbo,True,
1169,The Last Kingdom,Stefanie Martini,True,
1170,Black Mirror,Daniel Lapaine,True,22.22222222222222
1171,Black Mirror,Hannah John-Kamen,True,22.22222222222222
1172,Black Mirror,Michaela Coel,True,22.22222222222222
1173,Black Mirror,Beatrice Robertson-Jones,True,22.22222222222222
1174,Black Mirror,Charles Babalola,True,22.22222222222222
1175,Black Mirror,Aaron Paul,True,22.22222222222222
1176,Black Mirror,Anjana Vasan,True,22.22222222222222
1177,Black Mirror,Toby Kebbell,True,22.22222222222222
1178,Black Mirror,Daniel Kaluuya,True,22.22222222222222
1179,Black Mirror,Rory Kinnear,"['https://en.wikipedia.org/wiki/Roy_Kinnear', 'https://en.wikipedia.org/wiki/Carmel_Cryan']",22.22222222222222
1180,Black Mirror,Hayley Atwell,True,22.22222222222222
1181,Black Mirror,Lenora Crichlow,['https://en.wikipedia.org/wiki/Frank_Crichlow'],22.22222222222222
1182,Black Mirror,Daniel Rigby,True,22.22222222222222
1183,Black Mirror,Jon Hamm,True,22.22222222222222
1184,Black Mirror,Bryce Dallas Howard,['https://en.wikipedia.org/wiki/Ron_Howard'],22.22222222222222
1185,Black Mirror,Kelly Macdonald,True,22.22222222222222
1186,Black Mirror,Wyatt Russell,"['https://en.wikipedia.org/wiki/Kurt_Russell', 'https://en.wikipedia.org/wiki/Goldie_Hawn']",22.22222222222222
1187,Black Mirror,Gugu Mbatha-Raw,True,22.22222222222222
1188,Suits,Gabriel Macht,['https://en.wikipedia.org/wiki/Stephen_Macht'],5.555555555555555
1189,Suits,Patrick J. Adams,True,5.555555555555555
1190,Suits,Meghan Markle,True,5.555555555555555
1191,Suits,Sarah Rafferty,True,5.555555555555555
1192,Suits,Rick Hoffman,True,5.555555555555555
1193,Suits,Gina Torres,True,5.555555555555555
1194,Suits,Amanda Schull,True,5.555555555555555
1195,Suits,Wendell Pierce,True,5.555555555555555
1196,Suits,Dulé Hill,True,5.555555555555555
1197,Suits,Aloma Wright,True,5.555555555555555
1198,Suits,Rachael Harris,True,5.555555555555555
1199,Suits,Katherine Heigl,True,5.555555555555555
1200,Suits,Christina Cole,True,5.555555555555555
1201,Suits,Max Topplin,True,5.555555555555555
1202,Suits,Neal McDonough,True,5.555555555555555
1203,Suits,David Costabile,True,5.555555555555555
1204,Suits,D.B. Woodside,True,5.555555555555555
1205,Suits,Ray Proscia,True,5.555555555555555
1206,The Sandman,Tom Sturridge,"['https://en.wikipedia.org/wiki/Charles_Sturridge', 'https://en.wikipedia.org/wiki/Phoebe_Nicholls']",22.22222222222222
1207,The Sandman,Gwendoline Christie,True,22.22222222222222
1208,The Sandman,Jenna Coleman,True,22.22222222222222
1209,The Sandman,Joely Richardson,"['https://en.wikipedia.org/wiki/Tony_Richardson', 'https://en.wikipedia.org/wiki/Vanessa_Redgrave']",22.22222222222222
1210,The Sandman,Boyd Holbrook,True,22.22222222222222
1211,The Sandman,Patton Oswalt,True,22.22222222222222
1212,The Sandman,David Thewlis,True,22.22222222222222
1213,The Sandman,Charles Dance,True,22.22222222222222
1214,The Sandman,Kirby Howell-Baptiste,True,22.22222222222222
1215,The Sandman,Stephen Fry,True,22.22222222222222
1216,The Sandman,Mason Alexander Park,True,22.22222222222222
1217,The Sandman,John Cameron Mitchell,True,22.22222222222222
1218,The Sandman,Razane Jammal,True,22.22222222222222
1219,The Sandman,Niamh Walsh,True,22.22222222222222
1220,The Sandman,Donna Preston,True,22.22222222222222
1221,The Sandman,Sanjeev Bhaskar,True,22.22222222222222
1222,The Sandman,Nina Wadia,['https://en.wikipedia.org/wiki/Wadia_family'],22.22222222222222
1223,The Sandman,Ferdinand Kingsley,"['https://en.wikipedia.org/wiki/Ben_Kingsley', 'https://en.wikipedia.org/wiki/Alison_Sutcliffe']",22.22222222222222
1224,Lucifer,Tom Ellis,True,
1225,Lucifer,Lauren German,True,
1226,Lucifer,Kevin Alejandro,True,
1227,Lucifer,D.B. Woodside,True,
1228,Lucifer,Lesley-Ann Brandt,True,
1229,Lucifer,Rachael Harris,True,
1230,Lucifer,Aimee Garcia,True,
1231,Lucifer,Scarlett Estevez,True,
1232,Lucifer,Tricia Helfer,True,
1233,Lucifer,Tom Welling,True,
1234,Lucifer,Inbar Lavi,True,
1235,Lucifer,Brianna Hildebrand,True,
1236,Lucifer,Kevin Rankin,True,
1237,Lucifer,Dez Cuchiara,True,
1238,Lucifer,Graham McTavish,True,
1239,Lucifer,Scott Porter,True,
1240,Lucifer,Genevieve Gauss,True,
1241,Lucifer,John Specogna,True,
1242,True Detective,Vince Vaughn,True,22.22222222222222
1243,True Detective,Colin Farrell,"['https://en.wikipedia.org/wiki/Tommy_Farrell_(footballer,_born_1937)']",22.22222222222222
1244,True Detective,Rachel McAdams,True,22.22222222222222
1245,True Detective,Taylor Kitsch,True,22.22222222222222
1246,True Detective,Matthew McConaughey,True,22.22222222222222
1247,True Detective,Mahershala Ali,True,22.22222222222222
1248,True Detective,Woody Harrelson,['https://en.wikipedia.org/wiki/Charles_Harrelson'],22.22222222222222
1249,True Detective,Carmen Ejogo,['https://en.wikipedia.org/wiki/Charles_Ejogo'],22.22222222222222
1250,True Detective,Michelle Monaghan,True,22.22222222222222
1251,True Detective,Stephen Dorff,['https://en.wikipedia.org/wiki/Steve_Dorff'],22.22222222222222
1252,True Detective,Michael Potts,True,22.22222222222222
1253,True Detective,Kelly Reilly,True,22.22222222222222
1254,True Detective,Scoot McNairy,True,22.22222222222222
1255,True Detective,Tory Kittles,True,22.22222222222222
1256,True Detective,Ray Fisher,True,22.22222222222222
1257,True Detective,Chris Kerson,True,22.22222222222222
1258,True Detective,Ritchie Coster,True,22.22222222222222
1259,True Detective,Sarah Gadon,True,22.22222222222222
1260,American Horror Story,Lady Gaga,['https://en.wikipedia.org/wiki/Cynthia_Germanotta'],33.33333333333333
1261,American Horror Story,Kathy Bates,['https://en.wikipedia.org/wiki/Finis_L._Bates'],33.33333333333333
1262,American Horror Story,Angela Bassett,True,33.33333333333333
1263,American Horror Story,Sarah Paulson,True,33.33333333333333
1264,American Horror Story,Evan Peters,True,33.33333333333333
1265,American Horror Story,Denis O'Hare,True,33.33333333333333
1266,American Horror Story,Lily Rabe,"['https://en.wikipedia.org/wiki/David_Rabe', 'https://en.wikipedia.org/wiki/Jill_Clayburgh']",33.33333333333333
1267,American Horror Story,Frances Conroy,True,33.33333333333333
1268,American Horror Story,Jessica Lange,True,33.33333333333333
1269,American Horror Story,Emma Roberts,['https://en.wikipedia.org/wiki/Eric_Roberts'],33.33333333333333
1270,American Horror Story,Cheyenne Jackson,True,33.33333333333333
1271,American Horror Story,Billie Lourd,"['https://en.wikipedia.org/wiki/Bryan_Lourd', 'https://en.wikipedia.org/wiki/Carrie_Fisher']",33.33333333333333
1272,American Horror Story,Adina Porter,True,33.33333333333333
1273,American Horror Story,Leslie Grossman,True,33.33333333333333
1274,American Horror Story,Taissa Farmiga,"['https://en.wikipedia.org/wiki/Vera_Farmiga', 'https://en.wikipedia.org/wiki/Adriana_Farmiga']",33.33333333333333
1275,American Horror Story,Finn Wittrock,True,33.33333333333333
1276,American Horror Story,Wes Bentley,True,33.33333333333333
1277,American Horror Story,Cody Fern,True,33.33333333333333
1278,Succession,Nicholas Braun,['https://en.wikipedia.org/wiki/Craig_Braun'],16.666666666666664
1279,Succession,Peter Friedman,True,16.666666666666664
1280,Succession,Matthew Macfadyen,True,16.666666666666664
1281,Succession,Brian Cox,True,16.666666666666664
1282,Succession,Kieran Culkin,['https://en.wikipedia.org/wiki/Kit_Culkin'],16.666666666666664
1283,Succession,Alan Ruck,True,16.666666666666664
1284,Succession,Sarah Snook,True,16.666666666666664
