,id,rank,title,worldwideLifetimeGross,domesticLifetimeGross,domestic,foreignLifetimeGross,foreign,year,cast,nepos,pct_nepo
1720,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Angus Barnett,False,22.22222222222222
1721,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Martin Klebba,False,22.22222222222222
1722,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Adam Brown,False,22.22222222222222
1723,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Giles New,False,22.22222222222222
1724,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Keira Knightley,"['https://en.wikipedia.org/wiki/Will_Knightley', 'https://en.wikipedia.org/wiki/Sharman_Macdonald']",22.22222222222222
1725,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Paul McCartney,['https://en.wikipedia.org/wiki/Mike_McGear'],22.22222222222222
1726,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Delroy Atkinson,False,22.22222222222222
1727,tt1790809,96,Pirates of the Caribbean: Dead Men Tell No Tales,"$794,881,442","$172,558,876",21.7%,"$622,322,566",78.3%,2017,Danny Kirrane,False,22.22222222222222
1728,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Henry Thomas,False,5.555555555555555
1729,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Drew Barrymore,['https://en.wikipedia.org/wiki/John_Drew_Barrymore'],5.555555555555555
1730,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Peter Coyote,False,5.555555555555555
1731,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Dee Wallace,False,5.555555555555555
1732,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Robert MacNaughton,False,5.555555555555555
1733,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,K.C. Martel,False,5.555555555555555
1734,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Sean Frye,False,5.555555555555555
1735,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,C. Thomas Howell,False,5.555555555555555
1736,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Erika Eleniak,False,5.555555555555555
1737,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,David M. O'Dell,False,5.555555555555555
1738,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Richard Swingler,False,5.555555555555555
1739,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Frank Toth,False,5.555555555555555
1740,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Robert Barton,False,5.555555555555555
1741,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Michael Darrell,False,5.555555555555555
1742,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,David Berkson,False,5.555555555555555
1743,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,David Carlberg,False,5.555555555555555
1744,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Milt Kogan,False,5.555555555555555
1745,tt0083866,97,E.T. the Extra-Terrestrial,"$792,910,554","$435,110,554",54.9%,"$357,800,000",45.1%,1982,Alexander Lampone,False,5.555555555555555
1746,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Tom Cruise,['https://en.wikipedia.org/wiki/William_Mapother'],11.11111111111111
1747,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Henry Cavill,False,11.11111111111111
1748,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Ving Rhames,False,11.11111111111111
1749,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Simon Pegg,False,11.11111111111111
1750,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Rebecca Ferguson,False,11.11111111111111
1751,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Sean Harris,False,11.11111111111111
1752,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Angela Bassett,False,11.11111111111111
1753,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Vanessa Kirby,['https://en.wikipedia.org/wiki/Roger_Kirby'],11.11111111111111
1754,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Michelle Monaghan,False,11.11111111111111
1755,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Wes Bentley,False,11.11111111111111
1756,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Frederick Schmidt,False,11.11111111111111
1757,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Alec Baldwin,False,11.11111111111111
1758,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Liang Yang,False,11.11111111111111
1759,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Kristoffer Joner,False,11.11111111111111
1760,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Wolf Blitzer,False,11.11111111111111
1761,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Raphael Acloque,False,11.11111111111111
1762,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Andrew Cazanave Pin,False,11.11111111111111
1763,tt4912910,98,Mission: Impossible - Fallout,"$791,657,398","$220,159,104",27.8%,"$571,498,294",72.2%,2018,Christophe de Choisy,False,11.11111111111111
1764,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,John Cusack,['https://en.wikipedia.org/wiki/Dick_Cusack'],22.22222222222222
1765,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Thandiwe Newton,False,22.22222222222222
1766,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Chiwetel Ejiofor,['https://en.wikipedia.org/wiki/Zain_Asher'],22.22222222222222
1767,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Amanda Peet,False,22.22222222222222
1768,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Oliver Platt,['https://en.wikipedia.org/wiki/Nicholas_Platt'],22.22222222222222
1769,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Tom McCarthy,False,22.22222222222222
1770,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Woody Harrelson,['https://en.wikipedia.org/wiki/Charles_Harrelson'],22.22222222222222
1771,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Danny Glover,False,22.22222222222222
1772,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Liam James,False,22.22222222222222
1773,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Morgan Lily,False,22.22222222222222
1774,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Zlatko Buric,False,22.22222222222222
1775,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Beatrice Rosen,False,22.22222222222222
1776,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Alexandre Haussmann,False,22.22222222222222
1777,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Philippe Haussmann,False,22.22222222222222
1778,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Johann Urb,False,22.22222222222222
1779,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,John Billingsley,False,22.22222222222222
1780,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Chin Han,False,22.22222222222222
1781,tt1190080,99,2012,"$791,217,826","$166,112,167",21%,"$625,105,659",79%,2009,Osric Chau,False,22.22222222222222
1782,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Harrison Ford,False,
1783,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Cate Blanchett,False,
1784,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Shia LaBeouf,False,
1785,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Karen Allen,False,
1786,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Ray Winstone,False,
1787,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,John Hurt,False,
1788,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Jim Broadbent,False,
1789,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Igor Jijikine,False,
1790,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Dimitri Diatchenko,False,
1791,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Ilia Volok,False,
1792,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Emmanuel Todorov,False,
1793,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Pasha D. Lychnikoff,False,
1794,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Andrew Divoff,False,
1795,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Venya Manzyuk,False,
1796,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Alan Dale,False,
1797,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Joel Stoffer,False,
1798,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Neil Flynn,False,
1799,tt0367882,100,Indiana Jones and the Kingdom of the Crystal Skull,"$790,653,942","$317,101,119",40.1%,"$473,552,823",59.9%,2008,Vincent Foster,False,
1800,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Tobey Maguire,False,16.666666666666664
1801,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Kirsten Dunst,False,16.666666666666664
1802,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Alfred Molina,False,16.666666666666664
1803,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,James Franco,"['https://en.wikipedia.org/wiki/Dave_Franco', 'https://en.wikipedia.org/wiki/Tom_Franco']",16.666666666666664
1804,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Rosemary Harris,False,16.666666666666664
1805,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,J.K. Simmons,False,16.666666666666664
1806,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Donna Murphy,False,16.666666666666664
1807,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Daniel Gillies,False,16.666666666666664
1808,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Dylan Baker,False,16.666666666666664
1809,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Bill Nunn,False,16.666666666666664
1810,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Vanessa Ferlito,False,16.666666666666664
1811,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Aasif Mandvi,False,16.666666666666664
1812,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Willem Dafoe,['https://en.wikipedia.org/wiki/Donald_Dafoe'],16.666666666666664
1813,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Cliff Robertson,False,16.666666666666664
1814,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Ted Raimi,"['https://en.wikipedia.org/wiki/Sam_Raimi', 'https://en.wikipedia.org/wiki/Ivan_Raimi']",16.666666666666664
1815,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Elizabeth Banks,False,16.666666666666664
1816,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Bruce Campbell,False,16.666666666666664
1817,tt0316654,101,Spider-Man 2,"$788,976,453","$373,585,825",47.4%,"$415,390,628",52.6%,2004,Gregg Edelman,False,16.666666666666664
1818,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Vin Diesel,False,22.22222222222222
1819,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Paul Walker,['https://en.wikipedia.org/wiki/Cody_Walker_(actor)'],22.22222222222222
1820,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Dwayne Johnson,False,22.22222222222222
1821,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Michelle Rodriguez,False,22.22222222222222
1822,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Jordana Brewster,['https://en.wikipedia.org/wiki/Maria_Jo%C3%A3o_(model)'],22.22222222222222
1823,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Tyrese Gibson,False,22.22222222222222
1824,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Sung Kang,False,22.22222222222222
1825,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Gal Gadot,False,22.22222222222222
1826,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Ludacris,"['https://en.wikipedia.org/wiki/Richard_Pryor', 'https://en.wikipedia.org/wiki/Monica_(singer)']",22.22222222222222
1827,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Luke Evans,False,22.22222222222222
1828,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Elsa Pataky,False,22.22222222222222
1829,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Gina Carano,False,22.22222222222222
1830,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Clara Paget,"['https://en.wikipedia.org/wiki/Charles_Paget,_8th_Marquess_of_Anglesey']",22.22222222222222
1831,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Kim Kold,False,22.22222222222222
1832,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Joe Taslim,False,22.22222222222222
1833,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Samuel M. Stewart,False,22.22222222222222
1834,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Benjamin Davies,False,22.22222222222222
1835,tt1905041,102,Fast & Furious 6,"$788,680,968","$238,679,850",30.3%,"$550,001,118",69.7%,2013,Matthew Stirling,False,22.22222222222222
1836,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Ryan Reynolds,['https://en.wikipedia.org/wiki/Chester_Reynolds'],22.22222222222222
1837,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Josh Brolin,['https://en.wikipedia.org/wiki/James_Brolin'],22.22222222222222
1838,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Morena Baccarin,['https://en.wikipedia.org/wiki/Vera_Setta'],22.22222222222222
1839,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Julian Dennison,False,22.22222222222222
1840,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Zazie Beetz,False,22.22222222222222
1841,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,T.J. Miller,False,22.22222222222222
1842,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Leslie Uggams,False,22.22222222222222
1843,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Karan Soni,False,22.22222222222222
1844,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Brianna Hildebrand,False,22.22222222222222
1845,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Jack Kesy,False,22.22222222222222
1846,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Eddie Marsan,False,22.22222222222222
1847,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Shioli Kutsuna,False,22.22222222222222
1848,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Stefan Kapicic,['https://en.wikipedia.org/wiki/Dragan_Kapi%C4%8Di%C4%87'],22.22222222222222
1849,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Randal Reeder,False,22.22222222222222
1850,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Nikolai Witschl,False,22.22222222222222
1851,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Thayr Harris,False,22.22222222222222
1852,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Rob Delaney,False,22.22222222222222
1853,tt5463162,103,Deadpool 2,"$785,896,609","$324,591,735",41.3%,"$461,304,874",58.7%,2018,Lewis Tan,False,22.22222222222222
1854,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Ryan Reynolds,['https://en.wikipedia.org/wiki/Chester_Reynolds'],16.666666666666664
1855,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Morena Baccarin,['https://en.wikipedia.org/wiki/Vera_Setta'],16.666666666666664
1856,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,T.J. Miller,False,16.666666666666664
1857,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Ed Skrein,False,16.666666666666664
1858,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Karan Soni,False,16.666666666666664
1859,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Michael Benyaer,False,16.666666666666664
1860,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Stefan Kapicic,['https://en.wikipedia.org/wiki/Dragan_Kapi%C4%8Di%C4%87'],16.666666666666664
1861,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Brianna Hildebrand,False,16.666666666666664
1862,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Style Dayne,False,16.666666666666664
1863,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Kyle Cassie,False,16.666666666666664
1864,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Taylor Hickson,False,16.666666666666664
1865,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Ayzee,False,16.666666666666664
1866,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Naika Toussaint,False,16.666666666666664
1867,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Randal Reeder,False,16.666666666666664
1868,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Isaac C. Singleton Jr.,False,16.666666666666664
1869,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Justyn Shippelt,False,16.666666666666664
1870,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Donna Yamamoto,False,16.666666666666664
1871,tt1431045,104,Deadpool,"$782,836,791","$363,070,709",46.4%,"$419,766,082",53.6%,2016,Jed Rees,False,16.666666666666664
1872,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Mark Hamill,False,11.11111111111111
1873,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Harrison Ford,False,11.11111111111111
1874,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Carrie Fisher,"['https://en.wikipedia.org/wiki/Eddie_Fisher_(singer)', 'https://en.wikipedia.org/wiki/Debbie_Reynolds']",11.11111111111111
1875,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Alec Guinness,False,11.11111111111111
1876,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Peter Cushing,False,11.11111111111111
1877,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Anthony Daniels,False,11.11111111111111
1878,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Kenny Baker,False,11.11111111111111
1879,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Peter Mayhew,False,11.11111111111111
1880,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,David Prowse,False,11.11111111111111
1881,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Phil Brown,False,11.11111111111111
1882,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Shelagh Fraser,['https://en.wikipedia.org/wiki/Moyra_Fraser'],11.11111111111111
1883,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Jack Purvis,False,11.11111111111111
1884,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Alex McCrindle,False,11.11111111111111
1885,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Eddie Byrne,False,11.11111111111111
1886,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Drewe Henley,False,11.11111111111111
1887,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Denis Lawson,False,11.11111111111111
1888,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Garrick Hagon,False,11.11111111111111
1889,tt0076759,105,Star Wars,"$775,398,007","$460,998,507",59.4%,"$314,399,500",40.6%,1977,Jack Klaff,False,11.11111111111111
1890,tt2382320,106,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Daniel Craig,False,11.11111111111111
1891,tt2382320,106,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Ana de Armas,False,11.11111111111111
1892,tt2382320,106,No Time to Die,"$774,153,007","$160,891,007",20.8%,"$613,262,000",79.2%,2021,Rami Malek,False,11.11111111111111
